contentid,capacity,baby_carriage,credit_card,pet,age_range,info_center,open_period,parking,parking_fee,reservation_info,rest_date,scale,use_time,use_fee
231986,,없음,없음,없음,,세리월드 064-739-8254,,주차 가능,,"홈페이지 : <a href=""http://www.seriworld.co.kr"" target=""_blank"" title=""새창 : 세리월드 홈페이지로 이동""> www.seriworld.co.kr </a><br />
전화 문의 : 064-739-8254",,,"카트 : 09:00~18:00 (성수기19:00) <br />
미로공원 : 09:00~17:30 (성수기18:00) <br />
로맨틱메이즈 : 18:00~22:00 (성수기20:00 ~ 22:00) <br />
세리승마체험 : 09:00~17:30 (성수기18:00) <br />
* 승마 이용시간은 말의 컨디션과 기상에 따라 변동가능",
989206,,없음,없음,없음,,세인트 포 골프클럽 064-786-3800,,,,"예약문의 064-786-3838~40 <br />
<a href=""http://www.stfour.com"" target=""_blank"" title=""새창 : 세인트 포 골프클럽 홈페이지로 이동"">http://www.stfour.com </a>",,,,
131596,,없음,없음,없음,,064-782-1199,,주차 가능,,,연중무휴,,09:00 ~ 17:00 (입장마감 16:30),
2661821,,없음,없음,없음,,064-782-7445,,,,,,,"마을해설사 운영
(세부사항은 사전문의 필수)",무료
131589,,없음,가능,없음,전 연령(90kg 이상 및 임산부/노약자 이용불가),064-787-3663,,주차가능,,,연중무휴 (우천시 휴무),,"09:00 ~ 18:00<br />
※ 계절에 따라 변경 가능",
989242,,없음,없음,없음,,에버리스 골프리조트 064-795-5000,연중무휴,,,"- 오전 9시에서 오후 5시까지 예약 가능<br />
- 회원 2개월 전, 비회원 1개월 전부터 예약 가능<br />
- 전화, 팩스 외 온라인 접수 가능 (홈페이지 참조)<br />
- 예약시간 취소통보는 평일, 주말(공휴일) 4일 전까지만 가능 (취소일자 경과 후 취소 시 위약사항 적용)<br /><br />
서울(본사)예약실 - 02)3467-0777 / 팩스 02)3467-1133<br />
제주(현장)예약실 - 064)795-5001 / 팩스 064)795-5005",,,일출 ~ 일몰시까지,
653140,,없음,없음,없음,,엘리시안 골프 제주 064-798-7000,,주차 가능,,"* 예약안내<br />
- 골프예약은 정해진 예약일정에 따라 인터넷, 팩스, 전화로 가능 (인터넷 예약은 24시간 가능)<br />
- 주말, 공휴일은 정회원 배정 후 잔여 팀에 한해 4주전 월요일부터 가족, 지정회원, 회원추천 예약이 가능<br />
- 예약자 본인 미 내장 시 입장 불가<br />
- 예약시기 : 정회원 12주전 월요일 / 가족회원,회원추천 4주전 월요일<br /><br />
* 예약 및 상담<br />
- 전화 : 064-798-7001<br />
- 팩스 : 064-799-7011<br />
- 인터넷 : 온라인 예약신청<br />
- 골프백 보관 문의 : 064-798-7156",연중무휴,"*  면적 1,591,743㎡ (481,500평)<br />
- 골프코스(36홀) : 1,545,143㎡<br />
- 숙박시설(골프텔 58실) : 46,600㎡ <br /><br />
* 골프코스<br />
- 회원제 : 27홀, 108par, 9,798m(10,716yds)<br />
- 퍼블릭 : 9홀, 36par, 3,270m(3,575yds)","Tee-Off : 일출 1시간 후 ~ 일몰 5시간 전<br />
※ 계절과 클럽 사정에 따라 개장시간은 변동될 수 있음.",
131268,,없음,가능,없음,,"대표전화 064-747-5100<br />
예약문의 064-747-4900",,주차 가능,,"홈페이지 : <a href=""http://www.oracc.co.kr/kor/OCC/index.php"" target=""_blank"" title=""새창 : 오라컨트리클럽 홈페이지로 이동"">http://www.oracc.co.kr </a><br />
전화 문의 : 064-747-4900",연중무휴,"부지면적 2,018,369㎡",,
131549,,없음,없음,없음,,오케이 승마장 064-787-3066,,주차 가능,무료,"※ 외승트레킹, 해변승마는 반드시 사전 예약<br />
전화 문의 064-787-3066",연중무휴,"마평 - 50,000평, 관람석 - 자연관람석","평일/공휴일 09:00 ~ 18:00<br />
동절기 09:00 ~ 17:00",
719457,,불가,가능,불가,,퍼시픽랜드 1544-2988,,주차가능,무료,퍼시픽랜드 1544-2988,연중무휴,,기상상황에따라 변동 가능,
131108,,없음,없음,없음,,제주관광정보센터 064-740-6000,,,,,,,,
2606214,,가능,가능,가능,,윈드1947 카트테마파크 064-733-3500,,있음 (소형 150대 / 대형(버스) 30대),무료,* 단체 또는 학생단체 외에는 예약 안됨.,연중무휴 _ 우천시 이용제한이 있음,,"365일 : 09:00~18:00<br />
* 매시간 정각과 30분, 2회 출발함",
1620988,,없음,없음,없음,,이어도 승마장 064-783-0916,,주차 가능,,,,"30,000여평","동절기 09:00~17:00 <br />
하절기 09:00~17:30 <br />
※ 업체사정에 따라 운영시간은 변동될 수 있음",
266897,,없음,없음,없음,,064-754-8867,,주차 가능,,,연중무휴,,24시간 (영업장 사정상 변경될 수 있음),
131592,,없음,없음,없음,,제주 조랑말타운 064-787-2597,,주차 가능,무료,,연중무휴,"마평 - 20,000평 / 관람석 - 30석",09:00 ~ 18:00 (전화문의 요망),
1331760,,없음,가능,가능,만 19세 이상,한라하이킹 064-712-2678,,주차 가능,,"한라하이킹 064-712-2678<br />
<a href=""http://www.hallahiking.com"" target=""_blank"" title=""새창 : 한라하이킹 홈페이지로 이동"">http://www.hallahiking.com</a>",연중무휴,,"동절기(09:00~18:00), 하절기(08:00~19:00)",
1457178,,없음,가능,없음,모든 연령 체험 가능,제주돔레저 064-792-5688,,주차 가능,무료,064-792-5688,연중무휴,,09:00 ~ 18:00,
2522221,,없음,가능,없음,,제주레포츠랜드 064-784-8800,,주차 가능,,전화 문의 064-784-8800,연중무휴,,하절기 09:00 ~ 해질녘,
2498698,,없음,없음,없음,,제주빅볼랜드 1588-6418,,,,"홈페이지 : <a href=""http://www.jejuprimeleisure.co.kr"" target=""_blank"" title=""새창 : 제주빅볼랜드 홈페이지로 이동"">http://www.jejuprimeleisure.co.kr</a><br />
전화 문의 : 1588-6418",,,10:00 ~ 18:00 (점심 시간 12:30 ~ 13:30),
1755101,,없음,가능,없음,만 6세부터 가능,제주승마공원 1544-9506,연중개장,주차 가능,,"제주승마공원 <a href=""https://jhrpjhrp.imweb.me"" target=""_blank"" title=""새창 : 제주승마공원 홈페이지로 이동"">https://jhrpjhrp.imweb.me</a>",연중무휴,,"주간 09:00~18:00 / 야간 18:00~22:00<br />
※야간은 별도 예약 후 이용가능",
131125,,없음,없음,없음,,신라호텔제주 수영장 064-735-5130,,,,,연중무휴,,"실내수영장 운영시간 : 06:30~24:00 <br />
실외수영장 운영시간 : 09:00~24:00",
131717,,없음,없음,없음,,064-760-3623,,주차 가능,무료,,,,06:00 ~ 22:00,
131829,,없음,가능,없음,,제주제트 064-739-3939,,,,전화 예약 064-739-3939,,,08:30 ~ 18:00 (기상변화에 따라 다름),
131222,,없음,없음,없음,,064-796-1680,,,,,,,,
266899,,없음,없음,없음,,064-720-9999,,주차 가능,,,연중무휴,,24시간,
131124,,없음,가능,없음,,"대표전화 064-702-0451<br />
예약문의 064-702-0055",,주차 가능,,"홈페이지 : <a href=""http://www.chejucc.co.kr/"" target=""_blank"" title=""새창 : 제주컨트리클럽 홈페이지로 이동"">http://www.chejucc.co.kr/</a><br />
전화 문의 : 064-702-0055",,"18홀 / 6,443YDS",,
1755350,,없음,가능,없음,10세 이상,제주탑승마클럽 064-721-9001,연중개장,주차 가능,,064-721-9001,"설, 추석 당일",,09:00 ~ 17:00 (별도 상담가능),
1331931,,없음,가능,없음,연령제한 없음,제주도하이킹 064-711-2200,연중,주차 가능,,"홈페이지 : <a href=""http://www.jejuhiking.co.kr/html/bike_ar.html"" target=""_blank"" title=""새창 : 제주도 자전거 여행 예약 페이지로 이동"">http://www.jejuhiking.co.kr</a><br />
전화 문의 : 064-711-2200",연중무휴(연중 1:1 여행컨설팅),,08:00 ~ 18:00,
131106,,없음,없음,없음,,제주관광정보센터 064-740-6000,,,,,,,,
131623,,없음,없음,없음,,제주해양레저 064-738-5111~2,,,,064-738-5111~2,,,09:00 ~ 일몰전까지,
131708,,없음,없음,없음,,"064-738-1202, 064-735-7240",,,,"전화 : 064-738-1202<br />
 * 전화 예약접수 - 경기개시 30일 전부터 예약 접수(단, 외국인의 경우 90일 전부터 가능)br />
* 온라인 예약 가능",연중무휴,"* 18홀 72파/6,820m(7,458YD)<br />* 골프하우스 : 지상 2층/지하 1층",일출 20분 전 ~ 일몰 20분 후까지,
131107,,없음,없음,없음,,제주웰컴센터 관광안내소 064-740-6001,,,,,,,,
1952520,,불가,가능,없음,,차귀도글라스요트 064-772-1321,연중무휴(기상에 따라 변동),주차 가능,무료,"전화 문의 : 064-772-3111, 3123",연중무휴(기상상황에 따라 변동 가능),,"글라스요트 운항시간<br />
09:00, 10:00, 13:30, 15:30",
2661848,,없음,없음,불가,,"064-738-4280<br/>
064-784-4280",,,,,,,,무료
131103,,없음,없음,없음,,제주관광정보센터 064-740-6000,,,,,,,,
131269,,없음,없음,없음,,제주캐슬렉스 골프클럽 064-793-6630,,주차 가능,,"홈페이지 : <a href=""http://www.castlexjj.com"" target=""_blank"" title=""새창 : 제주캐슬렉스 골프클럽 홈페이지로 이동"">http://www.castlexjj.com</a><br />
전화 문의 : 064-793-6630",연중무휴,"회원제 18홀, 퍼블릭 9홀",,
131649,,없음,없음,없음,,064-784-4811,,주차 가능,무료,"* 전화예약 : 대표번호 064-784-4811 / 예약직통 064-784-3322~3<br /
>* 팩스예약 : 064-784-4812<br /> 
<br />* 예약일시 : 30일전 예약을 원칙으로 함<br />* 예약 가능 시간 
: 주중 09:00~18:00<br />* 예약시 기록사항 : 예약일자, 예약자명, 
경기시간 <br /> <a href=""http://www.jejucrowncc.co.kr"" target=""_blank"" title=""새창 : 크라운컨트리클럽 홈페이지로 이동"">www.jejucrowncc.co.kr</a>",연중무휴,,,
2498717,홈페이지 참조 요망,없음,없음,없음,,타보카 투명카약 064-743-0051,,,,전화 문의 064-743-0051,,,09:00 ~ 일몰 30분전,홈페이지 참조 요망
131604,,없음,없음,없음,만 10세 이상,탐라승마장 064-782-5577,,주차 가능,,전화 문의 064-782-5577,연중무휴,,"하절기 09:00~17:00 <br />
동절기 09:00~16:00",
131020,,없음,없음,없음,,파라다이스 카지노 제주 그랜드 064-743-2121,,주차 가능,,,연중무휴,,"24시간<br />
※ 기타 - 내국인 출입금지",
131606,,없음,없음,없음,,골프장 064-792-5200,,주차 가능,,예약 064-792-8000 (09:00 ~ 17:30),"셋째주 화요일, 천재지변 및 코스관리 등 운영상 필요한 경우 임시휴장 시행","27홀 108파, 10,558YD",하절기 06:30~ <br /> 동절기 07:30~,
131803,,없음,없음,없음,,"064-733-1234, 064-735-8468, 064-735-8471",,,,,매월 셋째주 월요일(정기점검) <br /> * 변동될 수 있으므로 사전문의 요망,,실내 07:00 ~ 22:00,
824619,,없음,없음,없음,,제주관광정보센터 064-740-6000,,,,,,,,무료
782905,,없음,없음,없음,,한라산컨트리클럽 064-754-5678,,주차 가능(셀프주차 시행),,"전화접수 064-754-5667 / 064-754-5668<br />
팩스접수 064-754-5619 (팩스신청서 다운로드 작성후 팩스접수)<br />
※ 예약실은 연중무휴 접수 가능 (09:00 ~ 18:00)",,,,
131650,,없음,없음,없음,,064-780-8000,,주차 가능,무료,"예약접수<br />
ㆍ전화 064-780-8000<br />
ㆍ팩스 064-780-8115<br />
ㆍ인터넷예약 <a href=""http://www.haevichi.com/cc/jeju"" target=""_blank"" title=""새창 : 해비치 컨트리클럽 제주 홈페이지로 이동"">http://www.haevichi.com/cc/jeju</a>
<br /><br />
예약방법<br />
ㆍ회원 - 4주전 접수 시작<br />
ㆍ비회원 - 3주전 접수 시작<br /><br />

예약취소<br />
ㆍ예약 확정 5일 전<br />
ㆍ임시휴장│천재지변 및 클럽의 운영상 필요한 경우 (정기휴장 없음)",연중무휴,"36홀, 12,486m","일출 20분 후 ~ 일몰 5시간 전<br />
※계절과 당 클럽의 사정에 따라 개장시간은 변동될 수 있음",
131546,,없음,가능,없음,4세이상 가능,064-746-5532,,주차 가능,무료,"홈페이지 <a href=""http://www.jejuhorse.com"" target=""_blank"" title=""새창 : 어승생승마장 홈페이지로 이동"">http://www.jejuhorse.com</a><br />
전화 문의 064-746-5532",연중무휴,,"하절기 09:00~19:00 <br />
동절기 09:00~18:00 <br />
※ 일몰시간에 따라 영업마감시간이 변동될 수 있음
※ 일몰시간에 따라 마감시간 변동 가능",
2609373,"5,000명 (RACE 981 일일 이용고객)",불가,가능,불가,"운전 : 만 14세 이상, 키 150cm 이상 / 동승 : 100cm 이상",9.81 파크 1833-9810,2019-05-05,"대형주차, 전기차, 장애우주차, 일반주차",무료,"1. 9.81 파크 전용 앱을 이용하여 예약<br />
- 날짜 / 시간 / 탑승인원 / 이용차량 선택 후 결제 시 예약 확정<br />
<br />
2. 현장 키오스크를 이용하여 당일 결제 가능",연중무휴,"부지 : 73,971 ㎡ , 연건평 : 12,992.37 ㎡",9:30 ~ 20:00,
1839451,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,15.1km (4~5시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1841003,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,사단법인 제주올레 064-762-2190,,11.7km (4~5시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839713,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,17.5km (5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1841279,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,4.2km (1~2시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839727,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,사단법인 제주올레 064-762-2190,,17.3km (5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839772,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,17.5km(5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839784,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,사단법인 제주올레 064-762-2190,,14.8km(4~5시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839801,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,,"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1841313,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,9.2km (3~4시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839833,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,"A - 총 16.5km, 5~6시간 <br />
B - 총 13.5km, 4~5시간","ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839864,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,사단법인 제주올레 064-762-2190,,15.7km(5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839866,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,18.1km (6~7시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1840777,,없음,없음,없음,전연령,제주올레 064-762-2190,,,,제주올레 064-762-2190,,19.7km (6~7시간),"걷기 시작시간 09:00<br />
걷기 종료시간 18:00(하절기)/17:00(동절기)",
1844163,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,18.2km (6~8시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1840837,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,19.4km (6~7시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839477,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,사단법인 제주올레 064-762-2190,,14.5km (4~5시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1840882,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,17.6km (5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1840913,,없음,없음,없음,전 연령,제주올레 064-762-2190,,,,제주올레 064-762-2190,,,"* 걷기 시작시간 09:00<br />
* 걷기 종료시간 18:00(하절기)/17:00(동절기)",
1839491,,없음,없음,없음,,3코스 제주올레 족은안내소 064-782-0505,,,,사단법인 제주올레 064-762-2190,,A코스 21.2km (6~7시간) / B코스 13.7km (4~5시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839536,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,19km (5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839552,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,13.4km (4~5시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839621,,,,,,제주올레 064-762-2190,,,,,,11km (3~4시간),,
1839630,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,17.6km (5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1841056,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,,"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
1839701,,없음,없음,없음,,사단법인 제주올레 064-762-2190,,,,,,19.6km (5~6시간),"ㆍ걷기 시작시간 09:00<br />
ㆍ걷기 종료시간 18:00(하절기) / 17:00(동절기)",
