contentid,discountinfofestival,playtime,program,sponsor1tel,sponsor2tel,age_limit,reservation_place,start_date,end_date,place,festival_grade,place_guide,spend_time,organizer,host,sub_event,use_fee
1113826,,,,악양면청년회 055-883-5530,055-883-5530,전연령 가능,,20191101,20191103,악양면 평사리 공원 일원,,"* 서울 - 대전- 전주 - 남원 - 구례 - 화개 - 악양 <br />
* 서울 - 대전 - 진주(대진고속도로) - 
하동(남해고속도로) - 악양(국도 19호선)<br />
* 대구 - 마산(구마고속도로) - 진주 - 하동 - 악양<br />
* 부산 - 마산 - 진주 - 하동 - 악양<br />
* 광주 - 곡성(순천) - 구례(광양) - 하동 - 악양",기간내자유,하동 악양면청년회,,,부스별 상이
2621759,,2019.10.19 ~ 2019.11.03,,055-930-4695,055-930-4111,전 연령 가능,,20191019,20191103,대장경기록문화테마파크 일원,,,기간 내 자유,합천군,,,"입장료(개인): 성인 3,000 청소년 2,000 어린이 1,500<br>입장료(단체): 성인 2,000 청소년 1,500 어린이 1,000<br>군인 및 만 65세 이상 1,500원<br>단체: 20인 이상(외국인 10인 이상)<br>무료: 합천군민(신분증), 장애인복지카드 소지자, 국가유공자일부체험 유료)<br><br>프로그램 비용 별도"
2376936,,,,055-934-3000,055-934-3000,,"해인사 종합접수실 055- 934-3105~6 / 불사와 영가천도 신청은 우편이나 팩스, 온라인, 계좌입금 접수는 전화 확인",20200411,20200411,해인사,,,,법보종찰 해인사,해인사홍보상임국 ㈜ 올윈,"퓨전국악연주팀, 합창단 축하공연, 축하 영상과  퍼포먼스, 팔만대장경의 역사 영상 상영 등","개인 - 성인 3,000원 / 청소년 1,500원 / 어린이 700원 <br />
단체 - 성인 2,500원 / 청소년 1,000원 / 어린이 500원 <br />
※ 단체 30인 이상 <br />
※ 현금 결제만 가능 <br />
※ 해인사 매표소 055-934-3410"
2625071,,11시,,055-880-2052~4,055-880-2052~4,전 연령 가능,,20191026,20191026,경상남도 하동군 청암면 삼성궁 주차장,,,기간 내 자유,㈜서경방송,하동군,,무료
1325331,,프로그램별 상이(포스터 참조),,055-277-8779,055-277-8779,전연령 가능,,20201023,20201025,"창원 용지문화공원, 창원 성산아트홀",,,,경남이주민노동복지센터,MAMF 추진위원회,,무료
506600,,,,055-970-6601~5,055-970-6601~5,전연령 가능,,20200907,20200927,온라인개최,대표축제,,기간 내 자유,산청군,산청한방약초축제위원회,,홈페이지 참고
2659776,,매주 토요일 10:30~15:00,,063-232-9938,,,,20200606,20201031,경기전 일원,,,,"전라북도, 전주시청",문화예술공작소,,경기전 입장 시 무료
2659804,,매주 주말 토/일 15:30~16:30,,063-232-9937,,,,20200606,20201101,경기전 내 수복청,,,,"전라북도, 전주시청",전통예술집단 노닥,,경기전 입장 시 무료
2667307,,,,010-4500-3993,,,,20200918,20201101,꽃객프로젝트,,,,꽃객프로젝트,,,"4,000원/인"
1358036,,,,063-560-2533,063-560-2533,,,20200822,20200823,해리복지회관,,"<b>* 자가용</b><br />- 
서울 : 서해안고속도로 → 고창IC<br>
- 경기 : 경부고속도로 
→ 논산천안간 고속도로 → 호남고속도로 → 정읍IC<br>
- 대전 : 호남고속도로 
→ 논산IC → 정읍IC<br>
- 대구 : 경부고속도로 
→ 호남고속도로 → 정읍IC<br>
- 부산 : 남해고속도로 
→ 호남고속도로 → 고창.담양간 고속도로 → 서해안 고속도로 → 고창IC<br>
- 강릉 : 영동고속도로 
→ 통영대전.중부고속도로 → 호남고속도로 → 정읍IC<br>
- 광주 : 호남고속도로 
→ 고창.담양간 고속도로 → 서해안 고속도로 → 고창IC <br>
&nbsp;<br /><b>* 버스</b><br />- 정읍터미널(고창행 직행버스)→고창터미널→고창읍(국지도23호)→아산면(국지도15호)→해리면(지방도733호)<br />- 광주터미널(고창행 
직행버스)→고창터미널→고창읍(국지도23호)→아산면(국지도15호)→해리면(지방도733호)<br />- 서울고속터미널(고창행 
고속버스)→고창터미널→고창읍(국지도 23호)→아산면(국지도 15호)→해리면(지방도 733호)<br /><br /><b>* 
철도</b><br />- 정읍역 → 흥덕(국지도 22호) → 고창읍(국지도 23호) → 아산면(국지도 15호) → 해리면 (지방도 733호)<br /><br />&nbsp;<br>
&nbsp;<br>
&nbsp;<br>",기간내자유,고창해풍고추축제위원회,고창해풍고추축제위원회,,행사장 무료입장  / 체험프로그램 유료
2476859,,2020.01.24~2020.02.08 / 설 당일 휴관,,063-223-5651~2,063-223-5651~2,전 연령 가능,,20200124,20200208,국립전주박물관,,,기간 내 자유,국립전주박물관,국립전주박물관,,"홈페이지 참고(<a href=""http://jeonju.museum.go.kr"" target=""_blank"" title=""새창: 전주박물관 홈페이지로 이동"">http://jeonju.museum.go.kr</a>)"
2489499,,,,iiff2020_ucc@naver.com,070-8798-5815,전연령 가능,,20200911,20200913,국립무형유산원,,,기간 내 자유,국립무형유산원,,,무료
2557742,,,,063-219-8831~5,,,,20201015,20201111,온라인개최,,,,"농림축산식품부, 전라북도, 김제시",농업기술실용화재단,,무료
1793858,,09:00~18:00,,063-454-5953,063-454-5953,전연령 가능함,,20190204,20190206,전북 군산시 군산근대역사박물관,,"[서울] 경부고속도로 ⇒ 천안논산고속도로 ⇒ 서천공주고속도로 ⇒ 서해안고속도로 ⇒ 군산IC로 나와서 국도 이용<br />
[인천] 서해안고속도로 ⇒ 군산IC로 나와서 국도 이용<br />
[부산] 남해고속도로 ⇒ 통영대전중부고속도로 ⇒ 익산포항고속도로 ⇒ 동군산IC로 나와서 국도 이용<br /> 
[대구] 경부고속도로 ⇒ 당진상주고속도로 ⇒ 서천공주고속도로 ⇒ 서해안고속도로 ⇒ 군산IC로 나와서 국도 이용<br /> 
[광주] 호남고속도로 ⇒ 고창담양고속도로 ⇒ 서해안고속도로 ⇒ 군산IC로 나와서 국도 이용<br />",시간내 자유,군산근대역사박물관,,,"홈페이지 참고(<a href=""http://museum.gunsan.go.kr/"" target=""_blank"" title=""새창: 군산근대역사박물관 홈페이지로 이동"">http://museum.gunsan.go.kr/</a>)"
506473,,10시~22시,,063-620-5783,063-620-5783,전연령가능,,20200910,20200913,온라인개최,,,기간내자유,남원시,춘향제전위원회,,"홈페이지 참고(<a href=""http://www.chunhyang.org"" target=""_blank"" title=""새창:춘향제 홈페이지로 이동"">http://chunhyang.org</a>)"
1373481,,11:00~22:00,,063-620-5785,063-620-5785,전연령 가능함,,20201008,20201011,사랑의 광장 일원,,,기간내자유,남원시,흥부제전위원회,,무료
2438205,,"행사 : 2019.10.11(금) ~ 2019.10.13(일), 전시 : 2019.10.11(금) ~ 2019.10.20(일)",,02-3011-2162~5,02-3011-2162~5,전 연령 가능,,20191011,20191020,국립무형유산원 일원,,,기간 내 자유,국립무형유산원,한국문화재재단,,"무료(입장, 관람, 체험 포함)"
2623638,,"2019. 10. 25.(금) ∼ 2019. 10. 27(일), 3일간",,010-3090-8192,010-3090-8192,전 연령 가능,,20191025,20191027,원광대학교 동문주차장,,,기간 내 자유,"전라북도, 익산시",(재)전라북도문화콘텐츠산업진흥원,,무료
2492537,,12:00 ~ 21:30,,02-960-0714,02-960-0714,전연령가능,,20200906,20200925,온라인개최,,,기간내자유,현대차 정몽구 재단,한국예술종합학교 산학협력단,,무료
2642632,,홈페이지 확인 요망,,063-245-6400,063-245-6400,전 연령 가능,,20200827,20200913,"무주태권도원, 서울극장, 서울아트시네마",,,기간 내 자유,무주산골영화제 조직위원회,"무주산골영화제 집행위원회, (재)무주산골문화재단",,홈페이지 확인 요망
1378549,,13:00~19:40,,063-561-1422,063-561-1422,,,20190921,20190921,선운사,,"<font face=""돋움"">(1) 
고창 → 선운사 : 직행 8회, 군내버스 24회 운행. 30분 소요(20km)</font><br>
<font face=""돋움"">(2) 
흥덕 → 선운사 : 직행 4회, 군내버스 50분 간격 운행. 35분 소요(16km)</font><br>
<font face=""돋움"">(3) 
정읍 → 선운사 : 직행 4회 / 50분 소요(34km)</font><br>
<font face=""돋움"">(4) 
광주 → 선운사 : 직행 8회 / 1시간 30분 소요(72km) &nbsp;</font><br>
<font face=""돋움"">&nbsp;</font><br>
<font face=""돋움"">(1) 
서해안 고속도로 선운사 I.C. → 선운사</font><br>
<font face=""돋움"">(2) 
광주출발 ⇒ 호남 고속도로 장성 위에서 장성-고창간 고속도로 진입 → 서해안 고속도로 
선운사 I.C. → 선운사 </font><br>
<font face=""돋움"">&nbsp;</font><br>",,선운사,,,
2490464,,2019.10.18~2019.10.20,,063-276-8800,063-276-8800,전연령 가능,,20191018,20191020,순창고추장마을 일대순창고추장민속마을 일대,,,기간내 관람,"농림축산부, 순창군",,,무료
2552235,,18:00~23:00,,063-859-5793,063-859-5793,전연령가능,,20200807,20200809,"왕궁리유적, 탑리마을, 고도리석불입상 일원",,,2~4시간,"문화재청, 전라북도, 익산시",익산시,,무료 (부분유료)
2617134,,10:00 ~ 18:00,,02-2278-0661~2,02-2278-0661~2,전 연령 가능,,20191026,20191027,익산 공설운동장 보조구장,,,기간 내 자유,한국애견연맹,,,무료
2649779,,10:00 ~ 18:00,,,,,,20200904,20200910,홈페이지 및 한국식품클러스터진흥원 일원,,,,"농림축산식품부, 전라북도, 익산시",한국식품산업클러스터진흥원,,무료입장
2562350,,10:00 ~ 17:00,,063-224-1966,063-224-1966,전연령 가능,,20191012,20191012,전북 장수군 방화동 가족휴가촌,,,4시간,전라북도생태관광육성지원센터,전라북도,,무료
2618976,,11시부터 21시까지,,(사)이음 063-287-6301,(사)이음 063-287-6301,전 연령 가능,,20191019,20191020,전주 팔복예술공장,,,기간 내 자유,전라북도,전북창조경제혁신센터,,무료
619089,,,,063-230-7482,063-230-7482,만10세이상,"티켓링크 <a href=""http://www.ticketlink.co.kr/product/27881"" target=""_blank"" title=""새창:티켓링크"">http://www.ticketlink.co.kr/product/27881</a>",20200529,20201212,전북예술회관 4층 공연장,,,약 100분,전라북도,전라북도문화관광재단,,"전 좌석 10,000원"
1855589,,2019.11.21~2019.11.23,,,,연령제한없음,,20191121,20191123,전주시네마타운 8관,,,작품마다 다름,전라북도교육청,"전북영상교육연구회, 전주교육지원청",,홈페이지 참조
2393544,,,,063-232-9937,063-232-9937,전연령가능,,20200912,20201017,온라인개최,,,개인별상이,"문화재청,전라북도,전주시",문화예술공작소,,"* 체험 프로그램<br>
  - 코로나-19로 인한 전면 온라인으로 변경되어 체험 프로그램들은 대표 홈페이지와 SNS에서 확인 부탁드립니다. 감사합니다."
2544610,,매주 토요일 20:00,,063-232-9938,063-232-9938,전연령가능,,20200606,20201031,전주 한옥마을 경기전,,,100분,문화예술공작소,전주시,,문의처참고(063-232-9938)
2547013,,매주 토요일 14:30~15:30,,063-236-1577,063-236-1577,전연령 가능,,20200704,20201128,남천교 청연루 ~ 경기전까지 길놀이 퍼레이드,,,기간내 자유,"전주시, 전라북도문화관광재단",합굿마을문화생산자협동조합,,무료
506838,,,,063-271-2503,063-271-2503,전연령 가능함,,20200918,20200927,한국전통문화전당 일원,,,시간내 자유,전주시,전주한지문화축제 조직위원회,,
141188,,2019.10.31~2019.11.04,,063-210-6591~6,063-210-6591~6,전연령 가능함,,20191031,20191104,전주월드컵경기장,,"* 시내버스(전주역 - 월드컵 경기장 까지 (12㎞) 
)<br />&nbsp;1) 전주역앞 승강장에서 전북대구정문 까지 - 337번
<br />
&nbsp;2) 전북대구정문 앞에서 환승 
일반버스 - 411번, 413번, 414번, 416<br />",기간내자유(약 3시간정도),"전라북도, 전주시",재단법인 전라북도생물산업진흥원,,일부 체험 유료
531318,홈페이지 참고,,,063-288-5433,063-288-5433,상영시간표 참고,,20200528,20200606,온라인개최,,,상영시간표 참고,전주국제영화제 조직위원회,전주국제영화제 집행위원회,,작품마다 상이함
293034,없음,,,063-252-6792,063-252-6792,전연령 가능,,20200906,20201012,전주감영 및 한옥마을 일원,,,기간내 자유,"전주시, (사)전주대사습놀이보존회, ㈜문화방송, 전주MBC",전주대사습놀이조직위원회,,홈페이지 참고
1945450,,,,063-281-6535,063-281-6535,,,20200918,20200920,전주독서대전 공식 유튜브·네이버TV,,,,전주시,전주시,,무료
574969,,공연마다 상이함,,063-232-8398,,공연마다 다름,공식 홈페이지 참고,20200916,20200920,온라인개최,,,,전라북도,전주세계소리축제조직위원회,,작품마다 상이함
1793538,,10:00-17:00,,063-228-6485,063-228-6485~6,전연령 가능함,,20200124,20200209,전북 전주시 전주역사박물관,,"[버 스]<br />
1) 시내버스 : 박물관, 통계청, 금구, 김제 방면 버스 이용<br />
2) 일반버스 : 35-3, 48, 49, 50, 51, 52, 66, 94, 97, 104, 118, 166번<br />
3) 좌석버스 : 333, 337, 338, 777, 888번",기간내 자유,전주역사박물관,,,무료
2642299,,21:00~00:30,,063-281-2532,063-281-2532,전 연령 가능,,20191231,20200101,전라감영(완산경찰서 앞),,,기간 내 자유,전주시,전주시,,무료(일부 유료)
2623372,,10:00~17:00,,063-282-2463,063-282-2463,전 연령 가능,,20191026,20191027,정읍실내체육관,,,약 1시간,후원 : 정읍시,(재)전라북도문화콘텐츠산업진흥원,,무료
627825,,,,063-532-8880,063-532-8880,전연령 가능함,,20200926,20200927,정읍사문화공원 일원,,,기간 내 자유,정읍시,(사)정읍사문화제 제전위원회,,무료
1503794,,10:00 ~ 16:00,,063-635-0301,063-635-0301,전연령 가능,,20200110,20200209,지리산 허브밸리 내 눈꽃축제장,,,기간내자유,운봉애향회,운봉애향회,,홈페이지 참고
2646950,,2020. 11. 6. ~ 8.,,063-433-6613,063-433-6613,전 연령 가능,,20201106,20201108,진안고원시장,,,기간 내 자유,진안군,진안YMCA,,체험마다 상이
1686382,,8. 1.(토) 16:00~,,063-430-8242,063-430-8242,전연령가능,,20200801,20200802,동향면 체련공원,,,기간내자유,진안군,진안고원수박축제추진윈원회,,체험장마다 상이
2566075,,2019.10.03~2019.10.13,,063-281-1500,063-281-1500,,,20191003,20191013,한국전통문화전당,,,,(재)한국전통문화전당,(재)한국전통문화전당,,
1266490,,10:00 ~ 17:00,,063-538-1894,063-538-1894,전연령가능,,20200509,20200509,황토현 구민사 일원,,"[자동차]<br />
호남고속도로 : 천안논산고속도로-호남고속도로-정읍IC<br />서해안고속도로 : 서해안고속도로-줄포IC-정읍방면 
국도<br /><br />
[고속버스] <br />강남터미널(정읍↔서울강남)<br />
동서울터미널(정읍↔동서울) <br />
<br />
[기 차] <br />KTX(정읍↔용산) <br />
새마을호(정읍↔용산) <br />
무궁화호(정읍↔용산)",2시간 이내,정읍시,(사)동학농민혁명계승사업회,,무료
2622087,,19:00~21:00,,063-539-6882,063-539-6882,전 연령 가능,,20191012,20191013,종합경기장,,,기간 내 자유,정읍시,SBS,,초대권
574285,,,,063-540-3035~3038,063-540-3035~3038,전연령 가능함,,20201007,20201011,온라인개최,,,기간내자유,지평선축제제전위원회,,,무료
2435280,,,,061-430-3352,061-430-3352,,,20201023,20201101,강진만 생태공원(남포축구장),,,,강진군,강진군향토축제추진위원회,,무료
1322668,"단체30인이상, 곡성군민, 국가유공자, 장애인(1~6급)",10:00~21:00,,"061-363-8379, 061-360-8348","061-363-8379, 061-360-8348",전연령가능,,20191003,20191006,곡성섬진강기차마을,,* 전자지도 참고,기간내자유,곡성군,곡성심청축제추진위원회,,"5,000원(단2,000원 지역상품권으로 반환)"
