contentid,capacity,baby_carriage,credit_card,pet,age_range,guide,info_center,open_date,parking,rest_date,season,use_time,cultural_heritage,natural_heritage,archival_heritage
584929,,없음,없음,가능,,,055-650-0580,,중앙 시장 앞 유료주차장,,,,0,0,0
2652458,,없음,없음,없음,,,055-211-4633,,,,,,0,0,0
126815,,없음,없음,없음,,,관광안내콜센터 1588-3186,,,,,,0,0,0
128587,,불가,없음,불가,"6세~중학생(단, 중3은 학당측과 상담 후 결정)","* 청소년 수련활동
1박2일, 2박3일 프로그램 등을 운영하고 있으며, 각 단체의 특성에 맞는 '맞춤 프로그램'을 운영하고 있다.<br />
1) 교육대상 - 유치부, 초등학교, 중학교<br />
2) 교육내용 - 인성교육, 예절교육, 성구강의, 전통문화체험마당 (배우기, 만들기, 마당놀이 체험 등)<br />
3) 교육일정 - 1박2일, 2박3일 등 인성·예절 현장체험학습<br />
<br />
※ 자세한 내용은 홈페이지 참조",055-882-1892,,주차 가능,"토~일, 공휴일",,09:00 ~ 21:00,0,0,0
126234,,없음,없음,불가,,"예절교육, 인성교육, 전통체험, 전통놀이, 한문교육, 농촌체험, 자연체험, 극기와 체력단련 등",055-883-1155,,,,,,0,0,0
1955469,,없음,없음,없음,,"청소년인성교육<br />
충효교실<br />
기로연<br />
향례",055-930-3178,,,,,,0,0,0
1906862,,없음,없음,없음,,,055-330-3934,,없음,,,,0,0,0
126217,,가능,없음,불가,,,055-749-5171,,"있음<br />
- 촉석문 앞 주차장 (소형만 가능)<br />
- 공북문 주차장 (대형17면, 소형15면)<br />
- 보건소 주차장 (대형9면, 소형35면)<br />
- 진주성 관광버스 주차장(관광버스 14면)",,,09:00 ~18:00,0,0,0
482186,,없음,없음,없음,,,055-752-6491,,,연중무휴,,,0,0,0
127664,,없음,없음,없음,,"전통한옥 숙박체험 - 주중 35,000원 / 주말 50,000원<br />
※ 문의 : 하동군청 문화관광과 055-880-2654 / 최참판댁 매표소 055-880-2960","관광안내콜센터 1588-3186<br>
최참판댁 055-880-2960<br>",,주차 가능,연중무휴,,평일 09:00~18:00,0,0,0
127101,,없음,없음,없음,,"* 놀거리<br />
갯바위 낚시, 트레킹<br />
* 볼거리<br />
추도는 전형적인 어촌마을로서 가구수도 적고 자연경관이 잘 보전되어 아늑한 느낌을 제공하고 있다. 특히 해안절리가 뛰어나며, 협곡 등도 형성되어 주변 지역 도서와 연계하여 유람선을 이용한 도서경관 감상코스로도 이용이 가능할 것으로 기대된다. (특히 낙조 및 일출 관경이 우수함)<br />
또한 화산의 용암이 분출돼 형성된 기암괴석으로 뒤덮인 추도는 섬 특유의 지명들이 많으며, 가마솥처럼 둥글게 생겨 ‘가매(가마)바우’, 수리가 찾아든다는‘수리바우’, 큰 북처럼 생겨 ‘북바우’, 사람이 흔들면 쉽게 흔들리는 ‘흔들바우’등 다양한 지명을 가진 기암괴석들이 즐비하다.",055-650-0580,,,,,,0,0,0
127107,,없음,없음,없음,,,통영관광안내 055-650-0580,,,,,,0,0,0
2044361,,없음,없음,없음,,,055-225-6992,,,,,,0,0,0
126662,,없음,가능,불가,,"춘계제향<br />
탄신제<br />
추계제향<br />
기신제<br />
고유제",055-645-3229,,"있음(소형 30대, 대형 8대)",연중무휴,,"하절기 09:00~18:00<br />
동절기 09:00~17:00",0,0,0
128104,,불가,없음,불가,,,055-860-8636,,주차 가능,[거북선] 매주 월요일,,"[거북선]<br />
하절기(3~10월) 09:00~18:00<br />
동절기(11~2월) 09:00~17:00",0,0,0
1622614,,없음,없음,없음,,,055-648-9133,,,연중무휴,,,0,0,0
2301323,,,,,,,,,주차 가능,연중무휴,,,0,0,0
250313,,없음,없음,가능,,,055-650-4514,,,,,,0,0,0
1622534,,불가,없음,없음,,,055-570-2345,,주차 가능,,,,0,0,0
127296,,없음,없음,불가,,,055-573-2629,,주차 가능,연중무휴,,,0,0,0
1622888,,없음,없음,없음,,,055-273-2489,,,,,,0,0,0
128931,,없음,없음,불가,,,055-883-7771,,,,,,0,0,0
126185,,없음,없음,불가,,,055-883-1869,,주차 가능,연중개방,,,0,0,0
126058,,없음,없음,불가,,,055-970-1000,,있음,,,,0,0,0
702319,,없음,없음,없음,,"청소년충효교실<br />
유림인성교육<br />
전통제례",055-580-2573,,,,,,0,0,0
1960063,,없음,없음,없음,,,055-359-5637,,,,,,0,0,0
127400,,없음,없음,없음,,,055-570-2510,,,,,,0,0,0
1960065,,없음,없음,없음,,,055-570-2531,,,,,,0,0,0
592313,,없음,없음,불가,,,055-379-7000,,있음,,,시즌별로 이용시간이 다르므로 홈페이지 참고,0,0,0
126186,,없음,불가,불가,,템플스테이,055-382-7182,,"있음(솔밭주차장, 일호주차장, 산문주차장)",매주 월요일,,,1,0,0
126926,,가능,가능,없음,,,055-379-7000,,있음,매월 마지막 월요일<br>※ 공휴일 및 1월·7월·8월·12월 월요일은 개장,,"영업시간 : 월~목 10:00~18:30 / 금~일 10:00~21:00<br />
기종운영시간 : 월~목 10:30~18:20 / 금~일 10:30~18:20<br />
야간기종 운영시간 : 금~일 18:20~20:50",0,0,0
231923,,없음,가능,불가,만 8세 이상,,055-645-3805,,주차 가능,연중무휴,,"하절기(3~10월) 09:00~18:00 
동절기(11~2월) 09:00~17:00",0,0,0
2660064,,없음,없음,없음,,"한산대첩 승전항로 코스<br />
연대도 만지도 트래킹코스",055-644-8082,2013년3월,있음(통영해양스포츠센터 22면 등),,,"09:00~18:00 사전 예약제로 운항<br />
최소 탑승인원 충족 시 즉시 운항 가능<br />
(최소 인원 코스별 상이)",0,0,0
126198,,불가,없음,불가,,,055-650-4514,,있음,,,"3월1일~10월31일 : 09시부터 18시까지<br />
11월1일~다음해 2월말 : 09시부터 17시까지",0,0,0
2633890,,없음,가능,없음,신장 130cm~200cm 이용 가능 (130cm~140cm는 보호자 동반하에 이용 가능),,055-647-0019,2018-11-01,,둘째·넷째주 월요일 / 명절당일,,"4월30일~5월5일 : 09:30 ~ 17:30<br />
5월6일~5월31일 : 10:00 ~ 17:30(주말 09:30 ~)",0,0,0
1351613,,없음,없음,없음,,"바다목장견학, 바지락체험, 가두리 어류먹이주기",055-642-2345,,주차 가능,,,,0,0,0
2661575,,없음,없음,없음,,,055-648-9861~2,,,,,"동절기(10~2월)<br />
- 운행시간 : 10:00~16:30<br />
- 하부탑승종료 : 15:30<br />
- 상부탑승종료 : 16:15<br />
<br />
춘,추계(3~9월)<br />
- 운행시간 : 10:00~17:00<br />
- 하부탑승종료 : 16:00<br />
- 상부탑승종료 : 16:45<br />
<br />
하절기(4~8월)<br />
- 운행시간 : 09:30~18:00<br />
- 하부탑승종료 : 17:00<br />
- 상부탑승종료 : 17:45",0,0,0
126948,,없음,가능,불가,,,055-254-4481,,,,,,0,0,0
2638798,,없음,없음,없음,,"- 세자트라 센터 : 다도해와 거북선, 통영을 모티브로 설계된 센터는 연면적 4492.29㎡, 최고 높이 13.5m의 3층 건물로 교육공간, 전시, 사무공간, 전시 등으로 이용된다.<br />
<br />
- 수서체험동 : 세자트라 숲 바닷가 근처에 위치한 수서체험동은 총면적 97.5㎡로 인근 해변의 해양생태교육과 수생생물 관찰 등을 위한 해양생물체험교육장으로 운영됩니다.<br />
<br />
- 녹색생활체험동 : 30평형(1개소) , 10평형(5개소) / 가족 또는 단체 방문객들이 세자트라 숲에서 거주하면서 지속가능한 생활양식을 체험할 수 있는 공간으로 일상에서 사용하는 에너지원(전기, 물, 음식)의 중요성과 자연에서 생명의 가치를 배울 수 있는 곳입니다.<br />
<br />
- 방문자센터 : 세자트라 숲을 방문하는 분들이 처음으로 만나게 되는 공간으로 세자트라 숲에 대한 정보와 기타 편의시설을 이용할 수 있는 곳입니다.(야외화장실, 수유실 포함)<br />
<br />
- 텃밭체험장 : 지속가능한 생활양식을 체험하기 위해 직접 먹거리를 수확하고, 땅의 소중함과 생명의 가치를 몸으로 배우는 장소입니다.<br />
<br />
- 습지체험장 : 세자트라 숲의 습지는 3개의 연못과 녹색생활체험동
의 오수를 처리하는 정화습지원 1개소로 이루어져 있으며, 담수와 해수가 만나는 조간대 습지구역으로 다양한 생물들이 서식하는 현장 체험학습장입니다.<br />
<br />
- 어린왕자의 착한 놀이터 : 세자트라 숲과 습지, 바다를 느낄 수 있는 휴식공간이며, 폐어선과 적정기술을 접목한 착한 놀이터가 설치되어 있어 놀이를 통해 지속가능한 문제 해결력을 키우는 교육장입니다.",055-650-7400,,,,,,0,0,0
2473005,최대 120명,없음,없음,없음,누구나,"영상(통영기지본부, LNG 실험) 관람 / 전시관 및 설비지역 견학 후, 영상 시청(공사 해외사업 소개, 공사 직무 설명 / 청정에너지를 찾아서)","Tel: 055-640-6157~9 <br />
Fax: 055-640-6130",,,"토,일요일,공휴일",,월~금 09:00~18:00,0,0,0
585382,,불가,없음,가능,,,통영관광안내소 055-648-9133,,없음,연중무휴,,,0,0,0
2611153,,없음,없음,없음,,,통영 관광안내소 055-648-9133,,,,,,0,0,0
126717,,없음,가능,불가,,,02-737-5400,,있음,연중무휴,,24시간,0,0,0
2655466,20명/2척 총 40명,없음,가능,불가,누구나,통영해상관광택시 야경투어,055-644-8082,,있음 (통영해양스포츠센터 22면 외 다수),연중무휴,,"5~8월 : 19:30, 20:30, 21:30<br />
10월~3월 : 18:00, 19:00, 20:00<br />
- 매주 금,토,공휴일 3항차 운항<br />
- 평일은 최소 승선인원 10명 이상 신청시 운항",0,0,0
127180,,없음,가능,불가,,"<strong>장사도 상륙 + 한려수도 일주코스</strong><br />
소요시간 : 일반유람선 3시간 20분&nbsp;/ 해피킹 3시간 50분<br />
코스 : 통영유람선 - 한려수도 - 장사도 - 한려수도 - 통영유람선<br />
<br />
<strong>한산도 (제승당) + 승전지 (이순신장군) 일주코스</strong><br />
소요시간 : 일반유람선 2시간<br />
코스 : 통영유람선 - 격전지코스 - 한산도(제승당) - 통영유람선<br />",통영유람선협회 055-645-2307,,유료주차장 이용 가능,,,"운영시간 안에서 수시운항<br />
* 하절기 (성수기) 09:00 ~ 17:00<br />
* 동절기 (비수기) 10:00 ~ 16:00<br />
<br />
※ 단체 80명 이상 예약시 원하시는 시간에 출발 가능<br />",0,0,0
597449,,없음,가능,불가,,,통영파라스파 055-642-5885,,주차 가능,연중무휴,,24시간 운영,0,0,0
1304613,,불가,없음,가능,,,통영여객터미널 1666-0960,,주차 가능,연중무휴,,,0,0,0
2611147,,없음,없음,없음,,,055-648-9133,,,,,,0,0,0
1955474,,없음,없음,없음,,"전통문화계승사업(유림 연수 및 소양교육)<br />
충효교실(관내 학생대상 인성교육)<br />
전국 향교기로연 재연 행사(기로연 재연 행사)<br />
춘·추석전제(제례봉행)<br />
성년식행사(성년식)",055-650-4514,,,,,,0,0,0
2578005,동시수용 500명 이상,불가,가능,불가,핑콘카트체험 - 7세이상<br />또띠아피자만들기체험 - 제한없음,"* 핑콘카트체험 - 체험시간 8분 / 1인 6,000원<br />
* 또띠아피자만들기체험 - 체험시간 20~30분 / 1인 7,500원",055-802-8828,2017년 06월 27일,,연중무휴,,"평일 10:30~19:00 <br />
주말 10:30~20:00 <br />
※ 입장마감 : 운영마감 1시간전",0,0,0
231946,,없음,없음,없음,,,055-330-3934,,,,,,0,0,0
1622405,,없음,없음,없음,,,055-225-6992,,,,,,0,0,0
1623931,,불가,가능,불가,,"1.(개인,일반,가족) : 자기주도형 편백숲 맨발치유체험<br />
2.(단체 및 수학여행) : 숲 해설가와 함께하는 맨발 숲 속 치유 자연해설 및 힐링체험<br />
3.(단체및개인) : 비누만들기/나무곤충만들기/나무공예만들기<br />
4.(단체) : 아토피 비염탈출 특별체험<br />
5.(단체,수학여행) : 자기주도형 편백숲속 맨발치유체험",055-641-7005,2005년 5월 2일,주차 가능(소형 약 30대),화요일,,10:00 ~ 17:00(상담시간),0,0,0
127665,,없음,없음,없음,,"재첩잡기 체험, 물고기잡기 체험, 모래 찜질체험 등",055-883-9004,,있음,연중개방,,,0,0,0
1323182,,없음,없음,없음,,,1588-3186,,,,,,0,0,0
2652408,,없음,없음,없음,,,055-211-4633,,,,,,0,0,0
1960067,,없음,없음,없음,,제례(제례봉행),055-970-6413,,,,,,0,0,0
1579632,,없음,없음,없음,,,055-940-3431,,,,,,0,0,0
126598,,없음,없음,없음,,,055-359-5788,,,,,,0,0,0
126174,,불가,불가,불가,미취학아동 보호자 동반아래 가능,,055-352-1150,,,,,,0,0,0
1960069,,없음,없음,없음,,"사명대사 춘, 추계 향사",055-359-5788,,,,,,0,0,0
126221,,없음,없음,없음,,,055-884-0987,,,,,,0,0,0
129090,,불가,없음,없음,,"갯벌체험, 돌게잡이 체험, 낚시체험<br>
※ 체험은 계절 및 마을 사정에 따라 변동 가능",055-884-0730,,주차 가능,,,,0,0,0
791626,,없음,없음,없음,,,055-880-2651,,,,,,0,0,0
538459,,없음,가능,불가,,"녹차따기체험, 녹차로 음식만들기 체험, 섬진강생태체험 등<br />
※ 체험은 계절 및 마을 사정에 따라 변동 가능",삼신녹차정보화마을센터 055-880-2767,,,,,,0,0,0
710495,,없음,없음,없음,,"딸기따기체험, 전통놀이 체험, 썰매타기 체험 등<br>
※ 체험은 계절 및 마을 사정에 따라 변동 가능",하동 옥종딸기마을 055-880-6409,,주차 가능,,,,0,0,0
126233,,없음,없음,불가,,,055-880-2651,,있음,연중무휴,,,0,0,0
1323490,,없음,없음,없음,,,055-884-3191,,,,,,0,0,0
1579780,,없음,없음,없음,,,055-940-3431,,,,,,0,0,0
129078,,없음,없음,없음,,,"동부면사무소 055-639-6002 <br />
학동마을회관 055-636-7087",,,,,,0,0,0
127658,"20,000명",없음,없음,없음,,,한려해상국립공원 055-635-5421,,주차가능,,,,0,0,0
1960072,,없음,없음,없음,,,055-940-3431,,,,,,0,0,0
485688,,불가,없음,없음,,,055-882-4886,,,연중무휴,,,0,0,0
533874,,없음,가능,불가,,,1544-3303,,주차 가능(소형 288대 / 대형 11대),"둘째주 넷째주 월요일, 명절당일",,"동절기(10~2월) 평일/주말 09:30 ~ 16:00<br />
춘·추계(3,9월) 평일 09:30 ~ 17:00 / 주말 09:00 ~ 17:30<br />
하절기(4~8월) 평일 09:30 ~ 18:00 / 주말 09:00 ~ 18:00<br />
※ 날씨 관계로 휴장하거나 운행이 중단될 수 있으니 사전 확인 후 방문<br />
※ 매표는 운행종료 2~3시간 전 조기에 마감 가능",0,0,0
126576,,불가,없음,불가,,,055-860-5800,,"있음 (구조라주차장, 학동주차장, 해금강주차장)",※ 기상여건에 따라 통제 가능,,,0,0,0
127686,,불가,없음,불가,,,055-860-5800,,있음,※ 기상여건에 따라 통제 가능,,,0,0,0
126014,,불가,없음,불가,,,"한려해상국립공원 동부사무소 055-640-2400 <br /> 
한산분소 055-644-9202 <br />
산양분소 055-645-9206",,있음,※ 기상여건에 따라 통제 가능,,,0,0,0
126015,,불가,없음,불가,,,"한려해상국립공원사무소 055-860-5800 <br />
노량분소 055-883-3524",,,※ 기상여건에 따라 통제 가능,,,0,0,0
988187,,없음,없음,없음,,,055-639-4178,,,,,,0,0,0
2030270,약 300명,없음,없음,가능,,,055-650-4514,,한산면 관리 주차장 이용(소형 3대 가능),,,제한없음,0,0,0
127105,,없음,없음,없음,,,055-650-4681,,,,,,0,0,0
127807,,없음,없음,없음,,,"통영관광정보센터 055-650-2570<br>
통영관광안내소 055-650-0580",,,,,,0,0,0
1323978,,불가,없음,없음,,,055-883-3379,,없음,연중무휴,,,0,0,0
126057,,없음,없음,불가,,,055-970-1000,,있음,,,,0,0,0
127126,,없음,없음,없음,,,055-570-2763,,,,,,0,0,0
2652449,,없음,없음,없음,,,055-570-2510,,,,,,0,0,0
2660777,,없음,없음,없음,,,055-951-4100,,,,,,0,0,0
852439,,없음,없음,없음,,,"거제시청 해양항만과 055-639-4244 <br />
한려해상국립공원 동부사무소 거제분소 055-635-5421",,주차 가능,,,,0,0,0
1622710,,없음,없음,없음,,,055-930-3178,,,,,,0,0,0
250416,,없음,없음,없음,,,055-580-2573,,,,,,0,0,0
128689,,없음,없음,없음,,,055-580-2573,,,,,,0,0,0
702302,,없음,없음,없음,,,055-580-2573,,,,,,0,0,0
702511,,없음,없음,없음,,,055-580-2551,,,,,,0,0,0
702340,,없음,없음,없음,,,055-580-2551,,,,,,0,0,0
250418,,없음,없음,없음,,,055-580-2573,,,,,,0,0,0
128686,,없음,없음,없음,,,055-580-2573,,,,,,0,0,0
702392,,없음,없음,없음,,,055-580-2573,,,,,,0,0,0
128687,,없음,없음,없음,,"청소년충효교실<br />
유림인성교육<br />
전통제례",055-580-2573,,,,,,0,0,0
756230,,없음,없음,없음,,,055-960-4537,,,,,,0,0,0
756241,,없음,없음,없음,,,055-960-4537,,,연중무휴,,,0,0,0
129379,,없음,없음,불가,,"떡 체험(오색송편, 떡메치기, 무지개설기, 바람떡) 등<br />
숲속 전래놀이 마당체험(활쏘기, 투호놀이, 재기 만들어 보기)<br />
사과 떡케이크 만들기 체험, 마을 고택 관찰 및 숲속 산책, 농가체험(고구마캐기, 밤줍기, 메뚜기잡기), 사과따기 체험 등<br />
※ 체험은 계절 및 마을 사정에 따라 변동가능",055-963-6649,,주차 가능,,,,0,0,0
250422,,없음,없음,없음,,,055-960-4537,,,,,,0,0,0
1955488,,없음,없음,없음,,"향교석전제<br />
향교기로연<br />
전통문화계승사업<br />
충효교실",055-960-4537,,,,,,0,0,0
129530,,없음,없음,없음,,,055-930-3178,,,,,,0,0,0
250379,,없음,없음,없음,,,055-930-3178,,,,,,0,0,0
2469441,,없음,없음,없음,누구나,"·프로그램 : 청와대 세트장, 방송체험실, 돈암장 등 촬영 세트장 관람 / 마차 체험",055-930-3744,,있음,매주 월요일 휴관,,"3월~10월 09:00~18:00<br />
11월~2월 09:00~17:00",0,0,0
250306,,없음,없음,없음,,,합천군 문화예술과 055-930-3178,,,,,,0,0,0
231949,,없음,없음,불가,,,055-930-3178,,합천 박물관 주차장,,,,0,0,0
2472938,,없음,없음,없음,누구나,·프로그램 : 전시관 및 전망대 관람,"Tel: 055-930-5205, 5291",,있음,"매주 월요일, 설날 및 추석 당일",,"화~일 10:00~17:00  (매주 월요일, 설날 및 추석 당일 휴무)",0,0,0
1915568,,없음,없음,없음,,"* 자연을 벗삼아<br />
숲&계곡 탐방, 곤충 관찰, 반딧불이 찾기, 밤 생명 느끼기, 산천의 들꽃을 찾아서, 숲에서 하룻밤, 얼음 썰매타기, 연 날리기, 비료 포대 못 뚝 타기, 쥐불놀이, 칡 캐기, 짚공 차기<br />
<br />
* 꼬마농부되기<br />
논, 밭작물 배우기, 감자 캐기, 밤 따기, 가을걷이, 허수아비 만들기, 김매기, 토끼, 닭 돌보기, 세밀화 그리기<br />
<br />
* 흥겨운 놀이마당<br />
장대 놀이, 강강수월래, 새끼 꼬기, 활쏘기, 떡메로 인절미 만들기, 모둠별 촌극",055-933-4053,,있음,연중무휴,,,0,0,0
