contentid,discountinfofood,lcnsno,credit_card,discount_info,rep_menu,info_center,kids_facility,open_date,open_time,packing,parking,reservation_info,rest_date,scale,seat,smoking,treat_menus
2580452,,20050619052,없음,,콩나물 돼지국밥,055-673-3638,0,,,,,,,,,,콩나물 돼지국밥 / 선지국밥 / 소고기국밥 / 소머리 곰탕 / 갈비탕 외
2580431,,19880612090,없음,,정식,055-687-3318,0,,,,N,,,,,,
2581606,,19960597020,없음,,삼겹살,055-252-3333,0,,17:00 ~ 22:00,,주차 가능,예약 가능,연중무휴,,,,삼겹살 / 돼지갈비 / 등심 / 갈비살 외
2581607,,19980592067,없음,,생삼겹살,055-286-0180,0,,,,Y,,,,,,생삼겹살 / 양념갈비 / 칡냉면 / 갈치매운탕
2581625,,20110604162,없음,,충무김밥,055-648-3041,0,,,,,,,,,,충무김밥 외
2581610,,20090597186,없음,,돼지갈비,055-294-4078,0,,,,,,,,,,돼지갈비 / 삼겹살 / 항정살 외
2580439,,20000612086,없음,,소고기국밥,055-639-1360,0,,,,Y,,,,,,
2581616,,20060597305,없음,,김치찌개,055-298-7633,0,,,,N,,,,,,
2581617,,19980595080,없음,,정식,055-246-3773,0,,,,N,,,,,,
134769,,20020612351,가능,,생선회,055-632-6210,0,,08:00 ~ 22:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (055-632-6210),연중무휴,,128석,모두 금연석,모듬회 / 모듬해물 / 물회 / 해물탕 / 회덮밥 외
2580442,,19970612341,없음,,김치찌개,055-687-5786,0,,,,N,,,,,,
2580421,,20060612359,없음,,모듬회,055-638-3119,0,,,,주차 가능,,,,,,모듬회
1915818,,20090607540,가능,,커피 / 브런치 / 빙수,055-312-6418,0,,11:00 ~ 23:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (055-312-6418),월요일,,,모두 금연석,커피 / 브런치 / 빙수 / 차 / 과일차 외
1604693,,20120492053,가능,,한정식,063-632-5566,0,1991년 7월,11:30 ~ 20:00,,주차 가능,전화 예약 가능 (063-632-5566),명절연휴,,,모두 금연석,한정식 / 아구찜 / 아구탕 / 복어탕 / 낙지정식 외
2568267,,19710484016,없음,,복탕,063-446-4613,0,,11:30 ~ 21:30,,15대,,매주 일요일,,120석,,
404116,,19730481002,가능,,양념족발,063-211-5366,0,1973-09-01,10:00 ~ 22:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (063-211-5366),연중무휴,,,모두 금연석,양념족발 / 비빔밥 / 국수 외
135563,,20020496118,가능,,간장게장정식 / 갈비전골,063-322-1188,0,,07:30 ~ 22:00,,주차 가능,전화 예약 가능 (063-322-6957),비정기적 휴무,,,모두 금연석,간장게장정식 / 갈비전골 / 한우불고기 / 토종능이버섯백숙 외
579046,,19820478003,가능,,전주비빔밥 / 육회비빔밥,063-284-0982,0,,10:30 ~ 20:30,,주차 가능,가족회관정식 예약필수 (063-284-0982),연중무휴,,,모두 금연석,전주비빔밥 / 육회비빔밥 / 가족회관정식 외
2568281,,20100484037,없음,,"버섯해물갈비찜, 갈비탕",063-442-2832,0,,11:30 ~ 22:00,,,,넷째주 일요일,,160석,,
1595441,,19910481129,가능,,"약선밥상, 약선수육",063-275-8811,0,2009년 9월,12:00 ~ 21:00,포장 가능,주차가능,예약 불가,매주 월요일,,80석,모두 금연석,약선밥상 / 약선수육 / 모선밥상 / 오리찜 / 오리백숙
1014287,,20020496020,가능,,쏘가리매운탕,063-324-2898,0,2002년 1월,09:00 ~ 20:00,가능,주차 가능(20대),전화 063-324-2898,명절연휴,1층 / 테이블 18개 / 별실 4실 / 단체수용가능,80석,모두 금연석,쏘가리매운탕 / 빠가사리매운탕 / 어죽 외
133229,,19920496023,가능,,"민물고기매운탕, 장어구이",063-322-9442,0,,10:00 ~ 23:00,포장 가능,80대 주차가능,전화 예약 문의 (063-322-9442),연중무휴,,,모두 금연석,쏘가리 매운탕 / 빠가 매운탕 / 메기 매운탕 / 잡고기 매운탕 외
1985854,,19940499011,가능,,"된장백반, 한정식",063-652-9920,0,,08:00 ~ 19:00,"일부 메뉴 포장 가능, 근처 배달 가능",강천산 군립공원 주차장 이용,전화 예약 가능 (063-652-9920),명절 휴무,,,모두 금연석,된장백반 / 청국장백반 / 산채비빔밥 외
1855052,,19970478111,가능,,수제떡갈비,063-283-0600,0,,09:00 ~ 20:30 (토요일 09:00 ~ 21:00),,주차 가능,전화 예약 문의 (063-283-0600),수요일,,,모두 금연석,수제떡갈비 / 낙지볶음 / 간장게장 / 간장새우 / 소고기육전 외
1604663,,20020492124,가능,,자연산 활어회,063-631-1030,0,2010년 9월,11:00 ~ 23:00,가능,주차가능,전화 063-631-1030,연중무휴,,100석,모두 금연석,활어(4인 기준) / 산우럭 매운탕 / 초밥
1607036,,19970501073,가능,,모둠회 / 해물탕,063-581-8818,0,2004년 11월,08:30 ~ 22:00,가능,주차 가능(10대),전화 예약 문의 (063-581-8818),연중무휴,,,모두 금연석,모둠회 / 해물탕 / 백합탕 / 백합죽 외
1855056,,19950478283,가능,,한우 소고기 / 한우 안창살,063-231-1771,0,1995년 9월18일,11:30 ~ 21:30,가능(일부 메뉴),주차 가능,전화 예약 가능 (063-231-1771),일요일,,,모두 금연석,한우 소고기 / 한우 안창살 / 살치살 / 소면 / 공기밥 외
2568336,,20060484046,없음,,아나고탕,063-445-7775,0,,11:30 ~ 21:00,,공용주차장,,"둘째,넷째주 일요일",,64석,,
133561,,19910484015,가능,,꽃게장정식,063-453-0608,0,1990년 12월,11:00 ~ 20:30,가능(일부 메뉴),주차 가능(100대),전화 예약 가능 (063-453-0608),연중무휴,,400석,모두 금연석,꽃게장정식 / 간장게장 / 양념게장 / 야채꽃게찜 / 꽃게탕 외
2568367,,20110484474,없음,,풍천장어구이,063-452-4422,0,,10:00 ~ 22:00,,100대,,연중무휴,,160석,,
135564,,20040496061,가능,,"생고기, 산채비빔밥",063-322-4456,0,,08:30 ~ 22:00,포장 불가,주차 가능,전화 예약 가능 (063-322-4456),명절,,,모두 금연석,한우생등심 / 한우차돌박이 / 안창살 / 육사시미 / 육회 / 돼지갈비 / 생삼겹살 / 고구려정식 / 불고기백반 외
1595610,,20090481512,가능,,한우불낙전골,063-275-9595,0,2009년 10월,11:30 ~ 21:30 (브레이크타임 15:00 ~ 17:00),가능(일부 메뉴),주차 가능(상가 주차장),전화 예약 가능 (063-275-9595),월요일,,250여 석,모두 금연석,한우불낙전골 / 한우생불고기전골 / 대왕갈비탕 / 육회비빔밥 외
2568375,,19960484217,없음,,"칡냉면, 비빔밥, 뼈해장국, 다이어트닭가슴살국수",063-468-1616,0,,,,100대,,,,400석,,
2568390,,20010485196,없음,,설렁탕,063-468-0606,0,,00:00 ~ 24:00,,주차 가능(100대),,,,160석,,설렁탕 / 도가니탕 / 꼬리찜 / 갈비탕 외
1595623,,20080478041,가능,,양념장어구이,063-223-9889,0,2009년 1월,10:00 ~ 22:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (063-223-9889),연중무휴,,,모두 금연석,양념장어구이 / 소금장어구이 / 더덕양념장어구이 / 장어탕
1602269,,19980500014,가능,,풍천장어구이,063-563-1326,0,,08:00 ~ 21:00,가능,주차 가능,전화 예약 문의 (063-563-1326),연중무휴,,,모두 금연석,풍천장어구이 / 더덕구이 / 산채돌솥비빔밥 / 도토리묵 외
686350,,20000501039,가능,,돌게장백반,063-584-8007,0,,09:00 ~ 20:00,가능,주차 가능,전화 예약 가능 (063-584-8007),연중무휴,,,모두 금연석,돌게장백반 / 꽃게장정식 / 생합탕 / 생선탕 / 꽃게탕 외
1603612,,19970493150,가능,,복찜,063-547-3346,0,,10:00 ~ 22:00,,주차 가능(50대),전화 예약 문의 (063-547-3346),연중무휴,,,모두 금연석,복찜 / 까치복탕 / 까치복지리 / 오리구이 외
1604985,,19810501011,가능,,"조개구이, 회, 탕, 죽",063-582-8708,0,1981년 3월,08:00 ~ 11:00,가능,주차가능,전화 063-582-8708,연중무휴,,130석,모두 금연석,"해물류<br>ㆍ조개모듬구이(특대/대/중/소)<br>ㆍ왕새우구이(대/소)<br>ㆍ낙지/멍게(대/소)<br>ㆍ소라/해삼(대/소)<br>ㆍ회, 조개구이(대/중/소)<br>ㆍ회탕<br><br>식사류<br>ㆍ바지락칼국수<br>ㆍ해물칼국수<br>ㆍ콩나물국밥<br>ㆍ야채비빔밥<br>ㆍ전복죽<br>ㆍ바지락죽<br>ㆍ백합죽<br>ㆍ회덮밥<br>ㆍ공기밥<br><br>※ 메뉴의 가격은 변동이 많아 표기하지 않으므로 방문 문의요망<br>　 메뉴는 음식점 사정에 따라 변동될 수 있으므로 참고 요망"
1855062,,20160477006,없음,,떡갈비,063-288-2232,0,,10:30 ~ 21:00,,주차 가능,전화 예약 가능 (063-288-2232),명절,,,모두 금연석,교동 떡갈비 / 연잎밥
1855141,,20000478598,가능,,석갈비,063-288-2282,0,2012년 5월 3일,10:30 ~ 21:00 (주말 10:30 ~ 21:30),,주차 가능(4대),전화 063-288-2282,연중무휴,,160석,모두 금연석,석갈비 / 매운석갈비 외
1855187,,19670478007,가능,,물짜장,063-284-3544,0,,10:00 ~ 21:00,,주차 가능(5대),전화 예약 가능 (063-284-3544),연중무휴(전화문의),,,모두 금연석,물짜장 / 해물물짜장 / 짜장 / 짬뽕 / 우동 / 울면 / 볶음밥 / 탕수육 외
2568394,,20140484516,없음,,"한우떡갈비, 돼지떡갈비",063-467-8877,0,,11:30 ~ 21:30,,57대,,"둘째, 넷째 월요일",,30석,,
854916,,19990484756,가능,,복탕,063-446-0118,0,,09:00 ~ 21:00,가능,주차 가능,전화 예약 문의 (063-446-0118),명절 전날 및 당일,,,모두 금연석,복탕 / 아구탕 / 복어찜 / 아구찜 / 갈치찜 외
404104,,19820501005,가능,,꽃게탕,063-583-3234,0,,08:00 ~ 20:00,가능(일부 메뉴),주차 가능(격포항 공영주차장),전화 예약 문의 (063-583-3234),명절연휴,,,모두 금연석,꽃게탕 / 해물탕 / 우럭매운탕 / 백합찜 / 백합죽 외
1602250,,20010500028,가능,,아구찜,063-564-8900,0,,11:00 ~ 22:00,가능,주차 가능,전화 예약 문의 (063-564-8900),연중무휴,,,모두 금연석,아구찜 / 갈비탕
2010167,,20120484444,가능,,중동호떡,063-445-0849,0,,10:00 ~ 19:00 (일요일 13:00~18:00),가능,주차 가능,전화 예약 가능 (063-445-0849 / 대기하는 고객이 많은 경우 주문가능 금액과 전화 주문을 유동적으로 조정),연중무휴,,,모두 금연석,중동호떡
2568435,,20070484224,없음,,"생등심, 갈비탕",063-465-6969,0,,10:00 ~ 22:00,,50대,,연중무휴(명절제외),,200석,,
854928,,19830484006,가능,,모둠회,063-442-1114,0,1982년,11:00 ~ 23:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (063-442-1114),연중무휴,,,모두 금연석,모둠회 / 대하찜 / 회덮밥 / 매운탕 외
1590782,,20040487799,가능,,굴영양돌솥밥,063-856-2562,0,,10:00 ~ 22:00,일부 메뉴 포장 가능,주차 가능,전화 예약 문의 (063-856-2562),연중무휴,,,모두 금연석,굴순두부 / 굴영양돌솥밥 / 굴전 / 굴보쌈 / 굴칼국수 외
1981291,,19990478599,가능,,한정식,063-227-0844,0,,12:00 ~ 21:00 (브레이크타임 15:00 ~ 18:00),,주차 가능(전주한옥마을 공용주차장),전화 예약 가능 (063-227-0844 / 사전예약 요망),명절연휴,,,모두 금연석,
854883,,20030484825,가능,,갈치 찜,063-445-7770,0,,12:00 ~ 21:00,,주차 가능,전화 예약 문의 (063-445-7770),명절당일,,,모두 금연석,
2568469,,20030484825,없음,,"갈치찜, 아귀찜",063-445-7770,0,,,,10대,,,,80석,,
2568526,,20180488822,없음,,"꽃게장 백반, 꽃게찜",063-466-6677,0,,,,60대,,,,240석,,
854849,,20100484332,가능,,탕수육,063-452-4011,0,,12:00 ~ 21:00 (브레이크타임 15:00 ~ 17:30),가능,주차 가능,전화 예약 문의 (063-452-4011),첫째·셋째주 월요일,,,모두 금연석,탕수육 / 라조기 / 유니짜장 / 물짜장 / 경장유슬(꽃빵) / 삼선볶음밥 외
1595677,,19910478043,가능,,꽃등심 스테이크,063-288-0066,0,2001년 5월,11:30 ~ 22:00,가능(일부 메뉴),주차 가능(50대),전화 예약 가능 (063-288-0066),월요일,,,모두 금연석,꽃등심 스테이크 / 크림소스 파스타 / 로제소스 파스타 / 이탈리안 커틀렛 / 인살라따 피자 외
1590810,,19890487217,가능,,참복 활어지리 / 참복 활어매운탕,063-857-1381,0,1994년 3월,10:00 ~ 22:00,,주차 가능,전화 예약 가능 (063-857-1381),명절연휴(전화문의),,,모두 금연석,참복 활어지리 / 참복 활어매운탕 / 참복 생지리 / 참복 생매운탕 외
135886,,19870496002,가능,,어죽,063-322-0979,0,,10:30 ~ 19:30,,주차 가능,전화 예약 문의 (063-322-0979),연중무휴,,,모두 금연석,어죽 / 쏘가리탕 / 빠가탕 외
1590713,,20090487514,가능,,돼지갈비,063-837-8877,0,,10:00 ~ 22:00,,주차 불가,전화 예약 문의 (063-837-8877),전화문의 요망,,,모두 금연석,돼지갈비 / 닭갈비 / 육회 외
2568549,,20080484075,없음,,"전복칼국수, 돈가스",063-453-8858,0,,,,100대,,,,200석,,
2568558,,20110484034,없음,,"생선회, 생선탕, 참치물회",063-464-6038,0,,,,15대,,"2,4주 일요일",,80석,,
843389,,19960478376,가능,,금양한정식,063-223-5566,0,2000년 03월,11:30 ~ 22:00,,30대 주차가능,전화 예약 가능 (063-223-5566),명절 연휴,,,모두 금연석,금양정정식 / 석갈비정식 / 갈치정식 외
1861084,,19980481334,가능,,"닭볶음탕, 해물파전",063-245-5870,0,1999년 02월 01일,11:30~23:00,전 메뉴 포장 가능,주차 가능,전화 예약 가능 (063-245-5870),첫째·셋째 일요일,,,모두 금연석,닭볶음탕 / 해물파전 / 돈까스 / 쌍화차 / 대추차 / 유자차 / 커피 외 각종 음료 및 식사
134782,,20030501101,가능,,바지락죽,063-583-9763,0,,08:00 ~ 19:00 (하절기 08:00 ~ 20:00),가능,주차 가능,전화 예약 문의 (063-583-9763),연중무휴,,,모두 금연석,바지락죽 / 바지락회무침 / 바지락뽕잎전 외
1604790,,19850492031,없음,,돼지갈비,063-636-8080,0,,12:00 ~ 22:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (063-636-8080),첫째·셋째주 월요일,,,,돼지갈비 / 흑돼지 생삼겹 / 갈비탕 / 냉면 외
2568569,,19950484167,없음,,"꽃등심, 안창살",063-442-4442,0,,,,10대,,,,80석,,
1985788,,20120492120,가능,,추어탕,063-632-8519,0,,09:00 ~ 21:00,,주차 가능,,연중무휴,,,모두 금연석,추어탕 / 추어튀김 / 산채비빔밥 / 시레기국밥 / 파전 외
1603661,,20090492098,가능,,떡갈비정식 / 돌솥산채비빔밥,063-625-2323,0,2010년 7월,11:00 ~ 21:00,가능(일부 메뉴),주차 가능(10대),전화 예약 가능 (063-625-2323),명절연휴(전화문의),,,모두 금연석,떡갈비정식 / 돌솥산채비빔밥 / 능이한방오리백숙 / 오리주물럭 외
1603643,,20000492092,가능,,두부마을정식 / 두부버섯전골,063-626-8854,0,2004년 4월,10:00 ~ 21:00,가능,주차 가능(30대),예약가능,연중무휴,,240석,금연,두부마을정식 / 두부버섯전골 / 두부돌솥정식 / 순두부 외
1595874,,20040478185,가능,,추어탕,063-225-3357,0,2004년 4월,08:00 ~ 22:00,가능(일부 메뉴),주차 가능(7대),전화 예약 가능 (063-225-3357),공휴일,,,모두 금연석,추어탕 / 숙회 / 튀김 외
1604436,,20180496020,가능,,모둠,063-633-6307,0,2009년 9월,09:30 ~ 22:00,가능,주차 가능(10대),예약 불가,일요일,,164석,모두 금연석,모둠 / 꽃살 / 육회 / 육사시미 / 갈비탕 외
854442,,19940484079,가능,,한우 떡갈비,063-465-7707,0,,11:00 ~ 21:30,가능,주차 가능,전화 예약 문의 (063-465-7707),연중무휴,,,모두 금연석,한우 떡갈비 / 곰탕 외
843552,,20070478694,가능,,탕수육,063-229-7948,0,2007년 12월 03일,11:30 ~ 21:00,가능(일부 메뉴),,전화 예약 가능 (063-229-7948),연중무휴,,,모두 금연석,탕수육 / 짜장면 / 짬뽕 / 굴짬뽕 / 볶음밥 외
1594833,,19920487479,가능,,이동소갈비,063-851-5522,0,1992년 2월,11:00 ~ 22:00,,주차 가능(75대),전화 예약 문의 (063-851-5522),셋째주 일요일,,,모두 금연석,이동소갈비 / 생삼겹살 / 돼지갈비 / 육삼겹 외
2568577,,19970484135,없음,,오리숯불구이,063-466-5284,0,,11:30 ~ 20:30,,10대,,연중무휴,,80석,,
2436002,,20090492019,가능,,추어탕,063-632-7773,0,2009-02-19,07:00 ~ 20:30,일부 메뉴 포장 가능,주차 가능,전화 예약 문의 (063-632-7773),넷째주 월요일,,,모두 금연석,추어탕
1595919,,19980478054,가능,,감돌이와 갑순이 월남쌈,063-237-5677,0,2006년 11월,11:00 ~ 21:30,,주차 가능,전화 예약 가능 (063-237-5677),명절,,,모두 금연석,갑돌이 월남쌈 / 갑순이 월남쌈 / 들깨삼계탕 / 한우뚝배기 외
1607147,,19940494033,가능,,"토종닭, 묵은지 닭볶음탕, 동충하초백숙",063-243-1536,0,1989년 6월,11:00 ~ 20:00,포장 가능,주차가능,전화 063-243-1536,연중무휴,,300석,모두 금연석,동충하초백숙 / 민물매운탕(4인 기준) / 닭볶음탕(묵은지) / 인삼오리주물럭(3인 기준) / 삼겹살 / 보신전골탕(예약주문)
2568583,,20030484148,없음,,"생선회, 아구탕·복탕, 아구찜",063-471-0633,0,,11:30 ~ 21:30,,20대,,"2,4주 일요일",,80석,,
1607575,,19990490332,가능,,다리야정식,063-532-1331,0,,10:00 ~ 22:00,가능,주차 가능(10대),전화 예약 문의 (063-532-1331),연중무휴,,,모두 금연석,다리야정식 / 특사시미정식 / 모듬초밥 / 회덮밥 외
1316009,,19990478797,가능,,한정식,063-288-8607,0,2001년,11:30 ~ 21:00,,주차 불가,,명절,,,모두 금연석,한정식
1592128,,20120487020,가능,,활어회,063-831-0259,0,1993년 12월,10:00 ~ 22:00,,,전화 예약 문의 (063-831-0258),명절연휴,,,모두 금연석,활어회 / 참치 / 산우럭탕 / 생대구탕 외
2568597,,20080484663,없음,,오리생구이 / 오리훈제 / 오리주물럭,063-468-5289,0,,11:30 ~ 21:30,,주차 가능(10대),,연중무휴(명절제외),,100석,,오리생구이 / 오리훈제 / 오리주물럭 외
134973,,19980481414,가능,,추어탕,063-254-2670,0,,09:30 ~ 21:30,가능(일부 메뉴),주차 가능,전화 예약 가능 (063-254-2670),연중무휴,,,모두 금연석,추어탕 / 숙회 / 추어전골 / 미꾸라지튀김 외
1602066,,19920500034,가능,,백합정식,063-564-3304,0,,11:00 ~ 22:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (063-564-6543),연중무휴,,,모두 금연석,백합정식 / 백합죽 / 생선탕 / 생선찜 / 약오리찜 / 추어탕 외
1592650,,19950487144,가능,,"퓨전한정식, 오리요리",063-856-0703,0,,10:00 ~ 22:00,가능,100대 주차가능,전화 예약 문의 (063-856-0703),명절휴무,,,모두 금연석,담소원정식 / 오리요리 / 영양돌솥밥 / 굴삼계탕
134397,,19980501102,가능,,한정식,063-581-1626,0,,09:00 ~ 20:00,,주차 가능,전화 예약 문의 (063-581-3040),연중무휴,,,모두 금연석,한정식 / 오디뽕영양밥 / 조기찜정식 / 바지락죽 외
1947071,,20000484601,가능,,꽃게장,063-453-0831,0,,11:00 ~ 21:00,가능,주차 가능,전화 예약 문의 (063-453-0831),월요일,,,모두 금연석,꽃게장 / 꽃게탕 / 꽃게무침 외
1607384,,19970497019,가능,,"오리삼겹살, 비빔밥",063-353-7777,0,2000년 12월,10:00 ~ 22:00,포장 가능,주차가능,전화 063-353-7777,연중무휴,,100석,모두 금연석,"산채비빔밥 / 오리주물럭 / 삼겹살 / 육회비빔밥 / 더덕구이<br/>
＊자세한 메뉴안내는 방문문의 요망"
1608755,,20000490178,가능,,산채한정식,063-538-9488,0,2011년 10월,10:00 ~ 22:00,가능,주차 가능(40대),전화 예약 문의 (063-538-9488),연중무휴,,,모두 금연석,산채한정식 / 더덕구이 / 표고버섯전골 / 버섯된장찌개 외
